match,teamNumber,role,coralPickup,algaePickup,algaeKnocking,underShallowCage,teleopPoints,autoPoints,driverAbility,feeds,defends,coralPickups,algaePickups,coralDrops,algaeDrops,coralL1,coralL2,coralL3,coralL4,processorScores,netScores,netFails,activeAuton,endgame,scouter,notes
Q82,1796,OFFENSE,STATION,REEF,TRUE,FALSE,42,24,3,0,0,9,3,0,2,0,1,4,4,1,0,0,TRUE,DEEP,Aubrey,Speedy and quick. Fast scoring. Some random movements but pretty good.
Q82,2648,OFFENSE,STATION,REEF,TRUE,FALSE,49,17,4,0,0,13,2,1,2,0,0,1,11,0,0,0,TRUE,FAILED_DEEP,,Scored really good coral. Suffered a break right at the end. Really rooting for them to win.
Q82,2648,OFFENSE,STATION,BOTH,FALSE,FALSE,8,3,3,0,1,1,2,1,0,0,0,0,0,0,2,0,TRUE,FAILED_DEEP,Sir Bopticious (Zeal),
Q82,3297,OFFENSE,NONE,GROUND,FALSE,TRUE,20,10,4,0,5,1,2,0,0,0,0,0,1,0,2,0,TRUE,DEEP,Cozette ,Mostly played defense and usually kept others from the feeder station. It pushed other robots away and was fast. 
Q82,3492,OFFENSE,STATION,NONE,FALSE,FALSE,32,10,3,0,0,12,0,1,0,2,6,0,3,0,0,0,TRUE,NOT_ATTEMPTED,Truss the great lord of the unknowable nothingness ,
Q82,9484,OFFENSE,STATION,NONE,FALSE,FALSE,29,3,4,0,0,7,0,0,0,0,1,6,0,0,0,0,TRUE,PARKED,,Tried clearing algae from the reef but failed. Other than that; did well
Q82,9484,OFFENSE,STATION,NONE,FALSE,FALSE,27,3,3,0,0,7,0,0,0,0,1,6,0,0,0,0,TRUE,FAILED_DEEP,Jonas,Can’t do L4 and can’t clear algae; cage chain got stuck on robot preventing any climb; spent a lot of time at the reef trying to remove algae
Q82,9484,FEEDER,STATION,NONE,FALSE,FALSE,29,3,3,0,0,7,0,0,0,0,1,6,0,0,0,0,TRUE,PARKED,,
Q83,226,OFFENSE,STATION,REEF,TRUE,FALSE,39,17,4,0,0,11,1,0,0,0,3,4,4,0,1,0,TRUE,FAILED_DEEP,,Got stuck on algae for a bit
Q83,2056,OFFENSE,GROUND,BOTH,TRUE,FALSE,93,24,5,0,0,16,8,0,0,0,0,5,11,2,6,0,TRUE,PARKED,,AMAZING TEAM! Scored great all around
Q83,2056,OFFENSE,GROUND,BOTH,TRUE,FALSE,107,31,5,0,0,19,8,0,0,0,0,6,13,2,6,0,TRUE,PARKED,Jonas,Spent too much time cycling; didn’t have time to climb
Q83,2056,OFFENSE,GROUND,BOTH,FALSE,FALSE,97,31,5,0,0,18,7,0,0,0,0,7,11,2,5,0,TRUE,PARKED,,They went so fast I lost track of them
Q83,6995,OFFENSE,BOTH,BOTH,TRUE,FALSE,60,18,4,0,0,10,6,0,0,0,3,3,4,2,2,2,TRUE,DEEP,,
Q83,9312,FEEDER,BOTH,NONE,FALSE,FALSE,32,3,4,0,0,10,0,3,0,1,6,0,0,0,0,0,TRUE,DEEP,,
Q84,179,OFFENSE,GROUND,BOTH,TRUE,FALSE,16,17,2,0,0,2,5,0,4,0,0,0,2,0,1,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Was really messy this match with not lifting algae high enough and seemed generally like an off match for them. They might have had some sort of problems. Accuracy struggles severely 
Q84,694,OFFENSE,STATION,REEF,TRUE,FALSE,60,31,3,0,0,14,2,0,0,0,2,6,6,0,2,0,TRUE,DEEP,Aubrey,Good and fast!
Q84,1671,DEFENSE,NONE,NONE,FALSE,FALSE,3,10,4,0,9,5,0,3,0,0,1,0,1,0,0,0,TRUE,FAILED_DEEP,Sir Bopticious (Zeal),Excellent defense. Bulky robot created traffic; and kept them from scoring as much as they could have. Defense was not enough; though.
Q84,3792,OFFENSE,STATION,GROUND,FALSE,FALSE,48,24,4,0,0,11,5,2,1,6,0,0,3,4,0,0,TRUE,DEEP,,Only scores L1 coral and processor 
Q84,3792,OFFENSE,STATION,GROUND,FALSE,FALSE,28,6,3,0,0,4,2,1,0,3,0,0,0,2,0,0,TRUE,DEEP,Angella,L1 and processor only
Q84,3891,OFFENSE,STATION,NONE,FALSE,FALSE,32,3,4,0,0,12,0,4,0,0,3,4,1,0,0,0,TRUE,PARKED,Cozette ,Intake and scoring was not clean cut. The intakes funnel did not place the coral into the proper position all the time and often they would try to score coral but the piece would bounce off a branch.
Q84,7197,FEEDER,STATION,REEF,TRUE,FALSE,69,17,5,0,0,15,4,0,1,1,5,3,6,3,0,0,TRUE,PARKED,,
Q84,7197,OFFENSE,BOTH,REEF,TRUE,FALSE,69,17,5,0,0,15,4,0,1,1,5,3,6,3,0,0,TRUE,PARKED,,Scored really well in auto and teleop
Q84,7197,OFFENSE,STATION,REEF,TRUE,FALSE,69,17,4,0,0,15,4,0,1,1,5,3,6,3,0,0,TRUE,PARKED,Jonas,Dropped algae intentionally; scored L1 unintentionally; tippy
Q85,1425,OFFENSE,STATION,REEF,TRUE,FALSE,50,17,5,0,0,15,2,2,0,1,6,2,4,2,0,0,TRUE,FAILED_DEEP,,Average team
Q85,1425,OFFENSE,STATION,REEF,TRUE,FALSE,39,10,3,0,0,13,0,1,0,3,3,3,3,0,0,0,TRUE,PARKED,Angella,Missed 2 in auto; fast and mostly consistent
Q85,1847,OFFENSE,STATION,NONE,FALSE,FALSE,32,10,4,0,0,13,0,4,0,1,2,3,3,0,0,0,TRUE,PARKED,Truss the great lord of the unknowable nothingness ,Good at coral. Would have done better but there was congestion. Not good with L1
Q85,2438,OFFENSE,STATION,NONE,FALSE,FALSE,27,3,3,0,0,14,0,9,0,0,0,0,5,0,0,0,TRUE,PARKED,Jonas,Can score more if they slow down; driver is too twitchy
Q85,5660,OFFENSE,STATION,REEF,TRUE,FALSE,64,10,4,0,0,12,3,2,0,0,3,3,4,2,1,0,TRUE,DEEP,Brook,Missed a lot of L4 shots 
Q85,6083,OFFENSE,STATION,NONE,TRUE,FALSE,28,17,3,0,0,9,4,2,2,0,0,4,2,2,0,0,TRUE,NOT_ATTEMPTED,Sir Bopticious (Zeal),Missed quite a few coral. No algae attempted.
Q85,6909,OFFENSE,STATION,NONE,TRUE,FALSE,23,3,2,0,1,9,0,1,0,2,5,1,0,0,0,0,TRUE,FAILED_DEEP,,Scored moderately on L1
Q85,6909,OFFENSE,STATION,NONE,FALSE,FALSE,34,3,3,0,0,10,0,3,0,0,6,1,0,0,0,0,TRUE,DEEP,Cozette ,Intake had to often spit out coral pieces because they weren't in the correct orientation. Scoring was mostly precise.
Q86,78,OFFENSE,STATION,GROUND,FALSE,FALSE,39,17,3,0,0,11,2,6,0,0,0,0,5,2,0,0,TRUE,DEEP,Jonas,Has crazy high potential; seems to have bad positions; scored processor for other alliance; fast
Q86,649,DEFENSE,STATION,NONE,FALSE,FALSE,23,3,3,0,5,4,2,1,0,0,0,0,3,0,2,0,TRUE,NOT_ATTEMPTED,Sir Bopticious (Zeal),Partially effective defense.
Q86,1481,OFFENSE,STATION,GROUND,FALSE,FALSE,22,10,3,0,0,5,1,1,0,0,0,1,3,1,0,0,TRUE,PARKED,Cozette ,They rolled over an algae and needed help getting out. They also had issues picking up algae. 
Q86,1731,OFFENSE,STATION,BOTH,TRUE,FALSE,56,17,4,0,0,13,2,1,2,0,1,4,7,0,0,0,TRUE,DEEP,Brook,Had trouble with scoring algae; seemed like it could not pop it up. 
Q86,1731,OFFENSE,STATION,BOTH,TRUE,TRUE,54,24,3,0,0,14,3,2,2,1,0,4,7,0,1,0,TRUE,DEEP,,
Q86,6017,DEFENSE,NONE,NONE,FALSE,FALSE,14,3,5,0,0,1,0,0,0,1,0,0,0,0,0,0,TRUE,DEEP,,Just stands in front of one station the entire match
Q86,6017,DEFENSE,NONE,NONE,TRUE,FALSE,14,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,TRUE,DEEP,Angella,Played ok defense; not very active defender; just sat in front of one coral station
Q86,7048,OFFENSE,STATION,NONE,FALSE,FALSE,41,10,3,0,0,14,0,3,0,0,0,4,6,0,0,0,TRUE,NOT_ATTEMPTED,Truss the great lord of the unknowable nothingness ,Could be defended well. Mid speed.
Q87,494,OFFENSE,STATION,REEF,FALSE,FALSE,66,17,3,0,0,12,4,0,0,0,4,4,4,0,4,0,TRUE,DEEP,,Good cycles and consistent barge
Q87,494,OFFENSE,NONE,NONE,FALSE,FALSE,60,17,3,0,0,10,4,0,0,0,2,4,4,0,4,0,TRUE,DEEP,Angella,Very consistent coral and algae 
Q87,1678,OFFENSE,GROUND,BOTH,TRUE,FALSE,91,31,5,0,0,27,1,0,0,1,13,6,6,0,1,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Fast. Crazy auto. Awesome. Consistent. Great ground intake.
Q87,3173,OFFENSE,STATION,GROUND,TRUE,FALSE,28,24,4,0,2,11,1,1,1,0,0,7,3,0,0,0,TRUE,FAILED_DEEP,Jonas,Accidentally cleared algae; seemed to have an issue after auto so went to play defense; fast
Q87,4655,OFFENSE,STATION,BOTH,FALSE,FALSE,23,17,3,0,4,4,5,1,0,0,0,0,3,0,4,1,TRUE,PARKED,Cozette ,Got coral stuck between the drive base and elevator and so it had to play defense for the rest of the Match. It wasn't bad at playing defense but it was also top heavy which made shoving other robots away different for the robot.
Q87,4967,OFFENSE,STATION,REEF,TRUE,FALSE,48,3,4,0,0,6,2,0,0,1,0,3,2,2,0,0,TRUE,DEEP,Brook,Uhmmmmm bro what happened in auto.. they didn’t score in auto and almost threw the coral into the barge. Also they had trouble with like letting go of the coral to place it. 
Q87,4967,OFFENSE,BOTH,BOTH,TRUE,TRUE,45,3,4,0,0,7,4,2,0,0,1,2,2,4,0,0,TRUE,FAILED_DEEP,,
Q87,9301,OFFENSE,STATION,NONE,FALSE,FALSE,20,3,3,0,0,10,0,1,0,9,0,0,0,0,0,0,TRUE,PARKED,Sir Bopticious (Zeal),
Q88,2129,OFFENSE,STATION,REEF,TRUE,FALSE,47,24,4,0,0,13,2,0,1,0,2,5,6,1,0,0,TRUE,NOT_ATTEMPTED,Cozette ,They were being defended against and still performed very well. They did not miss in telop and were very quick. 
Q88,4068,OFFENSE,STATION,GROUND,TRUE,FALSE,59,24,4,0,0,14,2,1,0,0,0,3,10,1,1,0,TRUE,PARKED,Truss the great lord of the unknowable nothingness ,Good scoring speed. Good movement and speed and accuracy .
Q88,6832,DEFENSE,NONE,NONE,FALSE,FALSE,2,3,4,0,3,1,0,1,0,0,0,0,0,0,0,0,TRUE,PARKED,Brook,Did nothing but defense and they are slow and not great at it.
Q88,6911,OFFENSE,STATION,REEF,TRUE,FALSE,0,14,3,0,0,2,1,0,0,0,0,0,1,0,1,0,TRUE,NOT_ATTEMPTED,Angella,Algae auto; got a coral stuck in their intake and went to play defense with 1:35 left; played good defense
Q88,6911,DEFENSE,STATION,REEF,TRUE,FALSE,0,14,4,0,0,3,2,2,0,0,0,0,1,0,1,1,TRUE,NOT_ATTEMPTED,,Decent amount of defense
Q88,8738,OFFENSE,STATION,REEF,FALSE,FALSE,48,10,3,0,0,12,2,1,0,0,4,2,5,0,2,0,TRUE,NOT_ATTEMPTED,Sir Bopticious (Zeal),Got stuck on an algae.
Q88,10260,OFFENSE,STATION,NONE,FALSE,FALSE,18,6,3,0,0,12,0,2,0,10,0,0,0,0,0,0,TRUE,NOT_ATTEMPTED,,
Q89,302,OFFENSE,STATION,REEF,FALSE,FALSE,70,24,4,0,0,17,1,2,0,0,2,2,11,0,1,0,TRUE,DEEP,Brook,Fast; consistent; and a little tippy 
Q89,2724,OFFENSE,STATION,REEF,FALSE,FALSE,46,9,4,0,0,9,2,1,0,0,4,4,0,1,1,0,TRUE,DEEP,Cozette ,Scored an algae from the reef into the barge during auto.
Q89,4613,OFFENSE,BOTH,BOTH,TRUE,TRUE,77,7,4,0,0,18,4,1,1,1,9,7,0,0,3,0,TRUE,DEEP,,
Q89,8575,OFFENSE,STATION,REEF,TRUE,FALSE,43,9,4,0,0,13,2,2,1,1,3,7,0,1,0,0,TRUE,PARKED,Sir Bopticious (Zeal),Consistent coral scoring. Scored primarily L2 and L3.
Q89,9032,OFFENSE,GROUND,GROUND,FALSE,FALSE,28,10,3,0,0,4,5,0,0,0,0,0,3,0,4,1,TRUE,PARKED,Truss the great lord of the unknowable nothingness ,Good at algae. Looked like hand off from intake or intake had some problems. Scoring from ground coral seemed to take a while because of that. Have seen that problem in previous matches. 
Q90,418,OFFENSE,STATION,NONE,TRUE,FALSE,60,17,3,0,0,16,0,1,0,0,6,5,4,0,0,0,TRUE,DEEP,Angella,
Q90,900,OFFENSE,STATION,NONE,FALSE,FALSE,47,17,4,0,0,20,0,6,0,0,4,5,5,0,0,0,TRUE,NOT_ATTEMPTED,Truss the great lord of the unknowable nothingness ,Very very fast coral station cycles. Missed like 4-5 shots but made up by speed. If they slowed down a little would have made them.
Q90,1507,OFFENSE,STATION,BOTH,TRUE,TRUE,37,10,3,0,0,9,5,2,4,0,1,2,3,0,1,0,TRUE,DEEP,,
Q90,3256,OFFENSE,STATION,NONE,FALSE,FALSE,78,17,5,0,0,18,1,1,0,0,3,7,7,0,1,0,TRUE,DEEP,Sir Bopticious (Zeal),Awesome coral cycling. Auto was 3 coral. Might have missed 1; not sure. Deep climb at 10s.
Q90,3284,OFFENSE,NONE,BOTH,FALSE,TRUE,40,3,3,0,0,1,11,0,1,0,0,0,0,1,8,1,TRUE,PARKED,Cozette ,Stole algae from the other alliances side and scored it in the barge. It mostly focused on algae and did a great job on the barge but it also had the capacity to do processor as well. Overall a fast robot and good build.
Q90,4607,OFFENSE,STATION,REEF,FALSE,FALSE,61,10,3,0,0,18,2,2,1,0,5,6,5,0,0,1,TRUE,PARKED,Brook,Fast and consistent 
Q91,537,OFFENSE,STATION,NONE,FALSE,FALSE,57,10,4,0,1,14,0,1,0,1,1,5,5,0,0,0,TRUE,DEEP,,
Q91,2056,OFFENSE,GROUND,BOTH,TRUE,FALSE,106,31,5,0,0,17,10,0,0,0,6,3,8,2,8,0,TRUE,DEEP,Angella,They are OP; 5 piece auto
Q91,2056,OFFENSE,GROUND,BOTH,TRUE,FALSE,96,38,5,0,0,16,10,0,0,0,5,5,6,2,8,0,TRUE,DEEP,,
Q91,3255,OFFENSE,STATION,REEF,TRUE,FALSE,72,11,4,0,0,14,5,2,0,0,3,6,3,0,5,0,TRUE,DEEP,Matthew,Last time their string snapped. Now they are better. Solid station cycler.
Q91,3255,OFFENSE,STATION,BOTH,TRUE,FALSE,77,11,5,0,0,15,5,1,0,1,4,6,3,0,5,0,TRUE,DEEP,Sir Bopticious (Zeal),Great cycling. Made every algae in barge scoring. Traffic maneuvering was excellent. Deep climb at 5s.
Q91,4500,OFFENSE,BOTH,NONE,FALSE,FALSE,42,10,4,0,0,13,0,1,0,5,4,2,1,0,0,0,TRUE,DEEP,Brook,Very fast and consistent and has a quick 8 second climb. However during auto their elevator didn’t go down so they missed 2 of the L4 corals. 
Q91,6424,OFFENSE,STATION,NONE,FALSE,FALSE,68,24,4,0,0,14,2,0,0,1,3,2,8,2,0,0,TRUE,DEEP,Cozette ,Solid robot with a climb less than 5 seconds.
Q91,9484,OFFENSE,STATION,NONE,FALSE,FALSE,28,3,3,0,0,10,0,2,0,0,4,4,0,0,0,0,TRUE,FAILED_DEEP,Truss the great lord of the unknowable nothingness ,Took a little extra time for L2. I would auto alone a little too low.
Q92,1369,OFFENSE,STATION,REEF,TRUE,TRUE,35,3,4,0,0,2,8,0,0,0,0,0,1,3,3,2,TRUE,NOT_ATTEMPTED,Cozette ,Rolled over an algae. Scored an algae from the reef during auto. And cleared a algae.
Q92,2630,OFFENSE,STATION,NONE,TRUE,FALSE,82,17,4,0,0,24,2,4,2,0,7,6,7,0,0,0,TRUE,DEEP,Brook,FAST
Q92,3792,OFFENSE,STATION,GROUND,FALSE,TRUE,84,9,5,0,0,9,11,0,1,9,0,0,0,10,0,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Very fast movement. Only L1 and processor. Have a 3 piece L1 auto. Could be pretty good at defense.
Q92,4005,OFFENSE,STATION,NONE,FALSE,FALSE,48,3,3,0,0,11,0,3,0,0,0,4,4,0,0,0,TRUE,DEEP,Angella,Missed 2 piece auto; consistent coral scoring in tele; slow handoff/scoring
Q92,4005,OFFENSE,STATION,NONE,FALSE,FALSE,48,3,3,0,0,11,0,3,0,0,0,4,4,0,0,0,TRUE,DEEP,Sir Bopticious (Zeal),Good coral scoring on leveks 2-4. Deep climb at 9s.
Q92,6348,OFFENSE,STATION,NONE,FALSE,TRUE,40,3,4,0,0,14,0,6,0,0,0,0,8,0,0,0,TRUE,FAILED_DEEP,,
Q93,1847,OFFENSE,STATION,NONE,FALSE,FALSE,42,3,3,0,0,11,0,3,0,0,3,4,1,0,0,0,TRUE,DEEP,Angella,Not completely consistent but relatively fast coral cycler
Q93,1847,OFFENSE,STATION,NONE,FALSE,FALSE,38,3,3,0,0,10,0,3,0,0,3,3,1,0,0,0,TRUE,DEEP,,kept overshooting coral on l4
Q93,7034,OFFENSE,STATION,NONE,TRUE,FALSE,56,17,4,0,0,15,0,2,0,0,1,4,7,0,0,0,TRUE,DEEP,Cozette ,Precise and accurate scoring and fast intake. Climbed in a little over 5 seconds.
Q93,7034,OFFENSE,STATION,NONE,FALSE,FALSE,56,17,3,0,0,14,1,2,1,0,0,6,6,0,0,0,TRUE,DEEP,Sir Bopticious (Zeal),
Q94,78,OFFENSE,STATION,BOTH,TRUE,FALSE,47,10,2,0,0,14,4,6,0,0,5,2,1,0,3,1,TRUE,DEEP,,Many is a auto alignment bot; lots of missed coral
Q94,1833,OFFENSE,GROUND,NONE,TRUE,FALSE,51,24,4,0,0,22,0,1,0,9,4,4,4,0,0,0,TRUE,FAILED_DEEP,,4 piece auto missed 1
Q94,1833,OFFENSE,BOTH,NONE,FALSE,FALSE,52,3,5,0,0,22,1,5,0,9,4,4,0,0,0,0,TRUE,SHALLOW,,
Q94,6995,OFFENSE,GROUND,BOTH,TRUE,TRUE,43,24,3,0,0,11,4,1,1,0,0,4,6,2,0,1,TRUE,FAILED_DEEP,Yoshi,
Q95,3492,OFFENSE,STATION,NONE,FALSE,FALSE,35,10,4,0,0,10,0,0,0,1,2,5,2,0,0,0,TRUE,PARKED,,
Q95,4415,OFFENSE,GROUND,REEF,TRUE,FALSE,72,17,4,0,0,14,4,2,1,0,0,2,10,0,3,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Really good L4. Good auto. Good ground intake.
Q95,4421,IMMOBILE,STATION,NONE,FALSE,TRUE,5,24,3,0,0,5,0,0,0,0,0,0,4,0,0,0,TRUE,FAILED_DEEP,Yoshi,Something was wrong with the connection
Q95,4421,OFFENSE,STATION,NONE,FALSE,FALSE,7,24,3,0,0,5,0,0,0,0,0,0,4,0,0,0,TRUE,PARKED,,Went to deep cage hang but didn’t (might’ve been facing issues); really good auto but there might have been connectivity issues during teleop because it wouldn’t move
Q95,7257,OFFENSE,STATION,NONE,TRUE,FALSE,54,17,4,0,0,12,2,0,2,0,3,2,7,0,0,0,TRUE,DEEP,,
Q95,7257,OFFENSE,STATION,NONE,TRUE,FALSE,56,17,3,0,0,12,0,0,0,0,1,4,7,0,0,0,TRUE,DEEP,Angella,Fast climb; consistent; somewhat indecisive 
Q95,9301,OFFENSE,STATION,REEF,TRUE,FALSE,40,0,2,0,0,7,3,2,0,5,0,0,0,3,0,0,FALSE,DEEP,,
Q95,9301,OFFENSE,STATION,GROUND,FALSE,FALSE,32,3,2,0,0,8,4,5,0,3,0,0,0,4,0,0,TRUE,PARKED,,
Q95,9312,OFFENSE,BOTH,NONE,FALSE,FALSE,34,11,3,0,0,14,0,0,0,4,10,0,0,0,0,0,TRUE,PARKED,Sir Bopticious (Zeal),A little bit slow with coral cycling. No climb attempted
Q95,9312,OFFENSE,GROUND,REEF,TRUE,FALSE,36,14,3,0,0,13,0,2,0,3,7,0,1,0,0,0,TRUE,DEEP,,
Q95,9312,OFFENSE,GROUND,NONE,FALSE,TRUE,35,10,4,0,0,15,0,2,0,3,9,0,1,0,0,0,TRUE,PARKED,,mainly did l1 and l2
Q96,494,OFFENSE,STATION,REEF,TRUE,TRUE,55,17,4,0,0,14,2,0,1,1,2,6,5,1,0,0,TRUE,PARKED,,scores multiple levels 
Q96,1796,OFFENSE,STATION,BOTH,TRUE,FALSE,79,24,5,0,0,18,5,4,1,0,3,2,9,2,2,0,TRUE,DEEP,,
Q96,2438,OFFENSE,STATION,REEF,TRUE,FALSE,48,20,4,0,0,13,1,0,1,1,5,4,3,0,0,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Scoring reduced due to lots of robots at feeding station. Station also ran out of game pieces on one side making it even worse. Good movement  and game piece placement.
Q96,4013,OFFENSE,STATION,BOTH,TRUE,FALSE,19,10,3,0,1,4,1,0,0,0,1,2,1,1,0,0,TRUE,PARKED,,
Q96,4013,OFFENSE,STATION,BOTH,TRUE,FALSE,19,10,1,0,0,4,2,0,1,0,1,2,1,1,0,0,TRUE,PARKED,,Drivers should’ve stocked with processor
Q96,4013,OFFENSE,STATION,BOTH,TRUE,FALSE,19,10,3,0,0,4,1,0,0,0,1,2,1,1,0,0,TRUE,PARKED,Angella,Relatively slow movement; inconsistent intaking
Q96,7197,DEFENSE,STATION,REEF,TRUE,TRUE,23,17,5,0,6,9,1,1,1,0,0,4,3,0,0,0,TRUE,PARKED,Yoshi,Got a coral stick in it; so it played defense; very good defense
Q96,7197,OFFENSE,STATION,NONE,FALSE,FALSE,22,17,4,0,5,8,1,1,1,0,1,3,3,0,0,0,TRUE,PARKED,,Played coral offense in the first half; but then switched to defense and blocked other alliance’s coral station
Q97,226,OFFENSE,STATION,NONE,FALSE,FALSE,58,24,4,0,0,16,1,1,1,0,5,4,6,0,0,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,
Q97,1678,OFFENSE,BOTH,BOTH,TRUE,FALSE,81,31,5,0,0,28,3,0,0,9,10,4,5,0,3,0,TRUE,NOT_ATTEMPTED,,Tried to go to park/hang in the end but got stuck on an algae on the ground; insanely good cycling and driving
Q97,1678,OFFENSE,GROUND,REEF,TRUE,TRUE,83,31,3,0,0,29,3,2,0,7,8,7,5,0,3,0,TRUE,NOT_ATTEMPTED,Yoshi,Very fast; quick cycles; good bulk
Q97,3297,OFFENSE,GROUND,NONE,TRUE,FALSE,51,14,3,0,0,10,4,3,0,2,1,1,3,3,1,0,TRUE,DEEP,,
Q97,3297,OFFENSE,GROUND,REEF,TRUE,FALSE,41,14,3,0,0,6,3,0,0,0,1,1,3,2,1,0,TRUE,DEEP,Angella,
Q97,6911,OFFENSE,NONE,BOTH,TRUE,FALSE,42,10,4,0,0,1,13,0,1,0,0,0,1,2,7,3,TRUE,PARKED,,
Q97,7048,OFFENSE,STATION,NONE,TRUE,FALSE,47,10,3,0,0,13,0,3,0,0,2,1,6,0,0,0,TRUE,DEEP,,
Q97,7048,OFFENSE,STATION,NONE,FALSE,FALSE,28,10,3,0,0,11,0,3,0,0,3,1,4,0,0,0,TRUE,NOT_ATTEMPTED,,got stuck on algae
Q97,7048,OFFENSE,NONE,NONE,FALSE,FALSE,29,10,3,0,0,13,0,4,0,0,2,2,4,0,0,0,TRUE,NOT_ATTEMPTED,Sir Bopticious (Zeal),Got stuck on a ball at end of match. Missed about 5 coral.
Q98,1731,OFFENSE,STATION,REEF,TRUE,FALSE,68,24,3,0,0,20,1,2,0,2,6,5,5,0,1,0,TRUE,DEEP,,
Q98,4068,OFFENSE,STATION,REEF,FALSE,FALSE,63,24,5,0,0,16,3,0,0,0,6,4,6,0,3,0,TRUE,PARKED,,
Q98,4068,OFFENSE,STATION,REEF,TRUE,FALSE,61,24,3,0,0,15,3,0,0,0,4,5,6,0,3,0,TRUE,PARKED,Angella,
Q98,4451,OFFENSE,STATION,NONE,FALSE,FALSE,62,10,4,0,0,16,0,0,0,3,5,6,2,0,0,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Also 2 barge score in auto. 
Q98,5660,OFFENSE,NONE,BOTH,FALSE,FALSE,64,17,4,0,0,14,3,1,0,1,4,4,4,0,3,0,TRUE,DEEP,,Average worlds bot
Q98,5660,OFFENSE,STATION,BOTH,TRUE,FALSE,68,17,4,0,0,15,3,1,0,1,4,5,4,0,3,0,TRUE,DEEP,Sir Bopticious (Zeal),Coral and algae scoring were a bit slow; and they popped an algae they were stuck on.
Q98,5660,OFFENSE,STATION,REEF,TRUE,TRUE,64,17,5,0,0,15,3,2,0,1,4,4,4,0,3,0,TRUE,DEEP,,multiple levels and consistent algae scoring; attempted 3 l4 auto
Q98,9199,OFFENSE,STATION,NONE,FALSE,TRUE,39,10,4,0,0,9,0,1,0,0,2,4,2,0,0,0,TRUE,DEEP,Yoshi,Show cycles; ok speed; mid bulk
Q98,9199,OFFENSE,STATION,NONE,FALSE,FALSE,24,10,4,0,0,8,0,1,0,0,1,4,2,0,0,0,TRUE,FAILED_DEEP,,Scored good L2 and L3
Q99,1425,OFFENSE,STATION,REEF,TRUE,FALSE,43,24,3,0,0,12,2,1,1,0,6,1,4,0,1,0,TRUE,DEEP,,
Q99,1425,OFFENSE,STATION,REEF,TRUE,TRUE,39,10,5,0,0,9,2,0,2,0,6,1,2,0,0,0,TRUE,DEEP,,l4 auto
Q99,1425,OFFENSE,STATION,REEF,TRUE,FALSE,39,24,3,0,0,11,2,0,2,0,6,1,4,0,0,0,TRUE,DEEP,Sir Bopticious (Zeal),Missed only about 1-2 coral. 
Q99,3891,OFFENSE,STATION,NONE,FALSE,TRUE,39,3,3,0,0,11,0,1,0,0,3,7,0,0,0,0,TRUE,PARKED,Yoshi,Ok speed; mid cycling; mid bulk;
Q99,4655,OFFENSE,STATION,BOTH,FALSE,FALSE,71,17,5,0,0,10,5,0,0,0,1,3,6,2,3,0,TRUE,DEEP,,
Q99,4655,OFFENSE,STATION,BOTH,TRUE,FALSE,75,24,4,0,0,11,6,0,0,0,1,3,7,2,4,0,TRUE,DEEP,Angella,Fast and consistent
Q99,6017,DEFENSE,NONE,NONE,FALSE,FALSE,12,3,4,0,423,1,0,1,0,0,0,0,0,0,0,0,TRUE,DEEP,,full defense
Q100,649,OFFENSE,GROUND,NONE,FALSE,FALSE,47,0,3,0,0,9,0,1,0,0,0,0,7,0,0,0,FALSE,DEEP,,
Q100,1671,OFFENSE,STATION,REEF,TRUE,TRUE,32,10,2,0,0,8,4,0,3,0,3,3,2,1,0,0,TRUE,FAILED_DEEP,Yoshi,Ok robot but failed to deep climb with 20 seconds
Q100,3173,OFFENSE,STATION,REEF,TRUE,TRUE,53,17,5,0,0,9,3,1,0,0,1,5,2,3,0,0,TRUE,DEEP,,does algae processor; multi l4 auto
Q100,3173,OFFENSE,STATION,REEF,TRUE,FALSE,37,24,3,0,0,9,4,0,1,0,1,5,3,2,0,1,TRUE,PARKED,Sir Bopticious (Zeal),Missed about 2 algae. Coral cycles were about 11s each. Did not see a climb attempted.
Q100,7525,OFFENSE,STATION,NONE,FALSE,FALSE,30,24,3,0,0,15,0,4,0,1,3,3,4,0,0,0,TRUE,PARKED,,
Q100,7525,OFFENSE,STATION,NONE,FALSE,FALSE,31,24,3,0,0,16,0,5,0,0,4,3,4,0,0,0,TRUE,PARKED,,
Q101,2648,OFFENSE,STATION,REEF,TRUE,TRUE,39,10,3,0,0,10,6,1,4,0,1,3,5,0,1,1,TRUE,FAILED_DEEP,Yoshi,Score 1 in auto but it looked like it was waiting for something
Q101,2648,OFFENSE,STATION,REEF,FALSE,FALSE,48,10,4,0,0,12,3,2,1,0,1,3,6,0,2,0,TRUE,FAILED_DEEP,,
